Country,Region,Income_Group,Year,GDP_per_capita,Life_Expectancy,Population
Poland,Oceania,Upper-Middle,2001,17601.4,73,533053871
Poland,Oceania,Upper-Middle,2001,16755.4,72.8,550344579
Poland,Oceania,Upper-Middle,2001,19798.35,72.3,545580633
Poland,Oceania,Upper-Middle,2001,16927.36,74,556550984
Poland,Oceania,Upper-Middle,2001,16257.36,72.3,562367400
Poland,Oceania,Upper-Middle,2001,20079.33,71.4,559653438
Poland,Oceania,Upper-Middle,2001,14405.23,72.8,536855389
Poland,Oceania,Upper-Middle,2001,17519.74,71.3,542382847
Poland,Oceania,Upper-Middle,2001,19374.67,73.2,553649743
Poland,Oceania,Upper-Middle,2001,18247.36,72.8,546770476
Poland,Oceania,Upper-Middle,2001,18019.15,71.2,577866732
Poland,Oceania,Upper-Middle,2001,18337.87,73.5,549402076
Poland,Oceania,Upper-Middle,2001,16242.07,72.8,562978427
Poland,Oceania,Upper-Middle,2001,17590.73,74.9,573169937
Poland,Oceania,Upper-Middle,2001,18272.67,74,534799899
Poland,Oceania,Upper-Middle,2001,16114.55,74.1,527580374
Poland,Oceania,Upper-Middle,2001,16706.82,74.3,546866467
Poland,Oceania,Upper-Middle,2002,18660.01,74.4,581621323
Poland,Oceania,Upper-Middle,2002,15953.56,73.9,552962719
Poland,Oceania,Upper-Middle,2002,15777.83,72.2,542270579
Poland,Oceania,Upper-Middle,2002,16646.11,73,557846058
Poland,Oceania,Upper-Middle,2002,15282.95,72.2,536793048
Poland,Oceania,Upper-Middle,2002,19414.13,75,573771028
Poland,Oceania,Upper-Middle,2002,19371.72,76.7,545861627
Poland,Oceania,Upper-Middle,2002,19025.2,70.2,536303447
Poland,Oceania,Upper-Middle,2002,18378.37,73.2,586509025
Poland,Oceania,Upper-Middle,2002,18549.41,73.6,541452408
Poland,Oceania,Upper-Middle,2002,19502.76,72.1,534281245
Poland,Oceania,Upper-Middle,2002,18128.35,72.2,556523213
Poland,Oceania,Upper-Middle,2002,16101.62,74,536734729
Poland,Oceania,Upper-Middle,2002,18524.74,73.7,558107724
Poland,Oceania,Upper-Middle,2002,17355.78,73.5,552761632
Poland,Oceania,Upper-Middle,2002,17375.45,72.8,568763244
Poland,Oceania,Upper-Middle,2002,15861.09,75.5,580369759
Poland,Oceania,Upper-Middle,2002,13277.15,72.5,570369731
Poland,Oceania,Upper-Middle,2002,17662,73.1,578074986
Poland,Oceania,Upper-Middle,2002,19556.21,73.6,536566823
Poland,Oceania,Upper-Middle,2002,19254.05,73.8,533604664
Poland,Oceania,Upper-Middle,2002,17647.94,75.1,532916218
Poland,Oceania,Upper-Middle,2002,15910.08,73.8,586255658
Poland,Oceania,Upper-Middle,2002,17856.71,71.6,567400560
Poland,Oceania,Upper-Middle,2002,19885.48,74,541995526
Poland,Oceania,Upper-Middle,2002,18321.09,70.7,540127716
Poland,Oceania,Upper-Middle,2002,18624.72,73.7,570403671
Poland,Oceania,Upper-Middle,2002,19093.03,70.8,532488178
Poland,Oceania,Upper-Middle,2002,16958.56,73.1,544557554
Poland,Oceania,Upper-Middle,2002,19723.22,71.4,545750315
Poland,Oceania,Upper-Middle,2002,17774.01,71.7,574255392
Poland,Oceania,Upper-Middle,2002,19331.22,72.6,584923230
Poland,Oceania,Upper-Middle,2002,19112.61,73.7,563238583
Poland,Oceania,Upper-Middle,2002,17047.6,73.1,561931022
Poland,Oceania,Upper-Middle,2002,21667.67,74.4,544752115
Poland,Oceania,Upper-Middle,2002,18596.86,72.8,579925259
Poland,Oceania,Upper-Middle,2002,14420.09,71.4,576094059
Poland,Oceania,Upper-Middle,2002,20146.49,71.1,580987845
Poland,Oceania,Upper-Middle,2002,18713.04,72,588071845
Poland,Oceania,Upper-Middle,2002,17016.19,75.2,542454502
Poland,Oceania,Upper-Middle,2003,19774.84,73.1,568060372
Poland,Oceania,Upper-Middle,2003,18452.4,73.9,548984803
Poland,Oceania,Upper-Middle,2003,17717.21,74.4,572641536
Poland,Oceania,Upper-Middle,2003,16296.08,70.8,548251542
Poland,Oceania,Upper-Middle,2003,16066.75,74.3,558306275
Poland,Oceania,Upper-Middle,2003,17454.18,71.8,584981209
Poland,Oceania,Upper-Middle,2003,18177.09,73.8,580873865
Poland,Oceania,Upper-Middle,2003,17965.68,73.5,546000775
Poland,Oceania,Upper-Middle,2003,18946.45,72.7,555774925
Poland,Oceania,Upper-Middle,2003,19092.06,73.1,565418687
Poland,Oceania,Upper-Middle,2003,19287.73,72.8,544472763
Poland,Oceania,Upper-Middle,2003,17434.99,75.1,583003607
Poland,Oceania,Upper-Middle,2003,20206.36,72.9,562847119
Poland,Oceania,Upper-Middle,2003,17808.09,71.8,545852712
Poland,Oceania,Upper-Middle,2003,16750.71,72.8,577754756
Poland,Oceania,Upper-Middle,2003,20050.67,73.7,552140365
Poland,Oceania,Upper-Middle,2003,20572.66,71.7,561467133
Poland,Oceania,Upper-Middle,2003,15953.89,71.7,566578407
Poland,Oceania,Upper-Middle,2003,20015.08,70.4,594375404
Poland,Oceania,Upper-Middle,2003,20606.94,73,576317876
Poland,Oceania,Upper-Middle,2003,20754.64,73.5,574552357
Poland,Oceania,Upper-Middle,2003,18400.51,72.9,589729369
Poland,Oceania,Upper-Middle,2003,17577.13,74.5,589580178
Poland,Oceania,Upper-Middle,2003,17924.73,72.1,538711227
Poland,Oceania,Upper-Middle,2003,17710.71,72.9,580959837
Poland,Oceania,Upper-Middle,2003,18860.56,71,571970574
Poland,Oceania,Upper-Middle,2003,16683.18,72.1,569658221
Poland,Oceania,Upper-Middle,2003,17371.18,72.5,580622390
Poland,Oceania,Upper-Middle,2003,17463.91,70.8,590137898
Poland,Oceania,Upper-Middle,2003,21224.45,71.6,564813217
Poland,Oceania,Upper-Middle,2003,19294.9,73,542765298
Poland,Oceania,Upper-Middle,2003,16949.18,75,587938062
Poland,Oceania,Upper-Middle,2003,16664.68,75,574680547
Poland,Oceania,Upper-Middle,2003,20904.37,72.6,583214203
Poland,Oceania,Upper-Middle,2003,16852.45,74.8,540404047
Poland,Oceania,Upper-Middle,2003,18125.09,71.7,571598085
Poland,Oceania,Upper-Middle,2003,18170.95,72,554647506
Poland,Oceania,Upper-Middle,2003,18000.81,72.4,574318277
Poland,Oceania,Upper-Middle,2003,19373.01,74,567367677
Poland,Oceania,Upper-Middle,2003,18588.67,72.1,541336057
Poland,Oceania,Upper-Middle,2004,21571.66,72.1,551742668
Poland,Oceania,Upper-Middle,2004,21074.7,74.5,595721858
Poland,Oceania,Upper-Middle,2004,19689.69,72.5,564390126
Poland,Oceania,Upper-Middle,2004,19409.61,73.1,573801435
Poland,Oceania,Upper-Middle,2004,19389.69,74.1,568690666
Poland,Oceania,Upper-Middle,2004,18782.55,72.5,566136021
Poland,Oceania,Upper-Middle,2004,21408.04,73.4,575465046
Poland,Oceania,Upper-Middle,2004,20622.85,74.4,589355082
Poland,Oceania,Upper-Middle,2004,20047.37,73.6,561866642
Poland,Oceania,Upper-Middle,2004,19422.97,74.5,579830168
Poland,Oceania,Upper-Middle,2004,19389.32,72.7,579157363
Poland,Oceania,Upper-Middle,2004,16067.22,73,561675564
Poland,Oceania,Upper-Middle,2004,18889.74,73.8,575347608
Poland,Oceania,Upper-Middle,2004,21158.78,73.2,583424353
Poland,Oceania,Upper-Middle,2004,18805.54,71.5,585311632
Poland,Oceania,Upper-Middle,2004,21581.65,70.6,549323613
Poland,Oceania,Upper-Middle,2004,18870.2,75,591409592
Poland,Oceania,Upper-Middle,2004,17880.13,74.6,572801843
Poland,Oceania,Upper-Middle,2004,18209.59,73.2,544679194
Poland,Oceania,Upper-Middle,2004,18692.58,73.2,579564745
Poland,Oceania,Upper-Middle,2004,16686.19,74.1,572609128
Poland,Oceania,Upper-Middle,2004,18766.83,72.8,560123508
Poland,Oceania,Upper-Middle,2004,19871.71,73.6,553010744
Poland,Oceania,Upper-Middle,2004,19742.66,72.7,587044622
Poland,Oceania,Upper-Middle,2004,20029.12,73.3,577700451
Poland,Oceania,Upper-Middle,2004,20375.67,74.6,551197208
Poland,Oceania,Upper-Middle,2004,19599.74,74.1,563019465
Poland,Oceania,Upper-Middle,2004,16675.42,69.8,590204624
Poland,Oceania,Upper-Middle,2004,15650.65,72.8,557913908
Poland,Oceania,Upper-Middle,2004,17648.06,75.3,552824585
Poland,Oceania,Upper-Middle,2004,18955.9,72.5,594742686
Poland,Oceania,Upper-Middle,2004,17156.61,72.4,573494204
Poland,Oceania,Upper-Middle,2004,20577.45,73,568651766
Poland,Oceania,Upper-Middle,2004,18805.62,72,554845794
Poland,Oceania,Upper-Middle,2004,19619.6,72.5,550569421
Poland,Oceania,Upper-Middle,2004,17400.91,71.5,596797552
Poland,Oceania,Upper-Middle,2004,17922.23,73.4,560781907
Poland,Oceania,Upper-Middle,2004,18926.85,73,555805269
Poland,Oceania,Upper-Middle,2004,18190.66,72.8,584144275
Poland,Oceania,Upper-Middle,2004,16204.16,73.3,590107343
Poland,Oceania,Upper-Middle,2005,17419.77,73.7,551975246
Poland,Oceania,Upper-Middle,2005,18906.18,72.5,555454950
Poland,Oceania,Upper-Middle,2005,19025.65,73.1,555221627
Poland,Oceania,Upper-Middle,2005,19507.48,70.9,570816156
Poland,Oceania,Upper-Middle,2005,20229.03,72.1,589659225
Poland,Oceania,Upper-Middle,2005,19757.93,72.7,598824665
Poland,Oceania,Upper-Middle,2005,16931.99,74.8,561580291
Poland,Oceania,Upper-Middle,2005,18015.57,75.4,572411499
Poland,Oceania,Upper-Middle,2005,21172.38,73.1,588172703
Poland,Oceania,Upper-Middle,2005,16469.17,74,569785669
Poland,Oceania,Upper-Middle,2005,19274.56,73.6,564335731
Poland,Oceania,Upper-Middle,2005,20725.57,74.3,572916000
Poland,Oceania,Upper-Middle,2005,19908.19,73.7,599015397
Poland,Oceania,Upper-Middle,2005,17969.03,73,602643553
Poland,Oceania,Upper-Middle,2005,20892.64,73.2,585616023
Poland,Oceania,Upper-Middle,2005,20499.36,71.1,606456918
Poland,Oceania,Upper-Middle,2005,21056.38,73.8,601052983
Poland,Oceania,Upper-Middle,2005,17662.42,72.9,607478303
Poland,Oceania,Upper-Middle,2005,19630.61,74.4,605761968
Poland,Oceania,Upper-Middle,2005,21620.69,75,587389673
Poland,Oceania,Upper-Middle,2005,18499.05,74.4,568897942
Poland,Oceania,Upper-Middle,2005,18026.25,72.4,578467389
Poland,Oceania,Upper-Middle,2005,19734.79,74.5,599765023
Poland,Oceania,Upper-Middle,2005,17818.6,74.5,605322759
Poland,Oceania,Upper-Middle,2005,20518.07,74.5,551856963
Poland,Oceania,Upper-Middle,2005,19675.25,75.6,560931729
Poland,Oceania,Upper-Middle,2005,17947.56,73.5,579108224
Poland,Oceania,Upper-Middle,2005,17167.04,71.6,580842284
Poland,Oceania,Upper-Middle,2005,18898.37,71.5,571159285
Poland,Oceania,Upper-Middle,2005,21324.91,73.6,575157421
Poland,Oceania,Upper-Middle,2005,17730.58,72.4,596596395
Poland,Oceania,Upper-Middle,2005,19253.01,72.2,572553577
Poland,Oceania,Upper-Middle,2005,20340.9,75.9,571007623
Poland,Oceania,Upper-Middle,2005,19184.53,75.7,596634639
Poland,Oceania,Upper-Middle,2005,19630.9,73.9,603796300
Poland,Oceania,Upper-Middle,2005,19355.33,72.7,566387708
Poland,Oceania,Upper-Middle,2005,18354.24,72.2,598424161
Poland,Oceania,Upper-Middle,2005,21203.52,74,579888466
Poland,Oceania,Upper-Middle,2005,18947.35,71.2,563359949
Poland,Oceania,Upper-Middle,2005,19934.1,72.2,572893825
Poland,Oceania,Upper-Middle,2006,22477.24,73.8,574870620
Poland,Oceania,Upper-Middle,2006,20239.84,72.5,558638959
Poland,Oceania,Upper-Middle,2006,20640.89,73.8,576182716
Poland,Oceania,Upper-Middle,2006,18856.98,73,559631801
Poland,Oceania,Upper-Middle,2006,20619.39,72.9,592441129
Poland,Oceania,Upper-Middle,2006,19642.98,72.7,611944534
Poland,Oceania,Upper-Middle,2006,21861.52,75.3,596703149
Poland,Oceania,Upper-Middle,2006,18052.08,72.8,558497619
Poland,Oceania,Upper-Middle,2006,19748.28,70.8,560094060
Poland,Oceania,Upper-Middle,2006,20643.98,73.8,591758872
Poland,Oceania,Upper-Middle,2006,18755.99,70,568696872
Poland,Oceania,Upper-Middle,2006,21657.3,72.8,586591960
Poland,Oceania,Upper-Middle,2006,20247.02,73.1,595263572
Poland,Oceania,Upper-Middle,2006,20404.29,73.5,611401023
Poland,Oceania,Upper-Middle,2006,20469.92,72.6,610132827
Poland,Oceania,Upper-Middle,2006,18689.83,72.8,561586357
Poland,Oceania,Upper-Middle,2006,19520.91,74.9,572275308
Poland,Oceania,Upper-Middle,2006,19075.8,71.9,569587614
Poland,Oceania,Upper-Middle,2006,18312.87,72.8,557373370
Poland,Oceania,Upper-Middle,2006,18634.5,73.4,599384779
Poland,Oceania,Upper-Middle,2006,17710.01,72.2,575052263
Poland,Oceania,Upper-Middle,2006,18782.53,72.7,605784268
Poland,Oceania,Upper-Middle,2006,18409.41,73.3,605163510
Poland,Oceania,Upper-Middle,2006,19750.98,72.6,592592320
Poland,Oceania,Upper-Middle,2006,20365.6,74.7,583986722
Poland,Oceania,Upper-Middle,2006,19475.32,75.3,573889216
Poland,Oceania,Upper-Middle,2006,20336.42,76.5,585750819
Poland,Oceania,Upper-Middle,2006,20424.14,72.9,560486269
Poland,Oceania,Upper-Middle,2006,18785.97,74.5,572715882
Poland,Oceania,Upper-Middle,2006,20649,70.4,576536712
Poland,Oceania,Upper-Middle,2006,19921.61,74,612564384
Poland,Oceania,Upper-Middle,2006,18565.37,73.9,597808589
Poland,Oceania,Upper-Middle,2006,19803.91,74,608617457
Poland,Oceania,Upper-Middle,2006,17418.53,72.6,611395786
Poland,Oceania,Upper-Middle,2006,21812.13,74.2,568824674
Poland,Oceania,Upper-Middle,2006,22696.22,72.2,600297074
Poland,Oceania,Upper-Middle,2006,21735.74,74.5,593252285
Poland,Oceania,Upper-Middle,2006,20112.03,71.7,609601623
Poland,Oceania,Upper-Middle,2006,19318.41,72.8,582972536
Poland,Oceania,Upper-Middle,2006,19520.57,72.6,581596109
Poland,Oceania,Upper-Middle,2007,19482.11,72.8,617440080
Poland,Oceania,Upper-Middle,2007,20556.69,74.9,597573356
Poland,Oceania,Upper-Middle,2007,20001.48,73.4,592730334
Poland,Oceania,Upper-Middle,2007,19486.68,72.9,564082230
Poland,Oceania,Upper-Middle,2007,20090.55,72.1,611111410
Poland,Oceania,Upper-Middle,2007,20173.63,72.9,613472202
Poland,Oceania,Upper-Middle,2007,22195.29,74.8,620798183
Poland,Oceania,Upper-Middle,2007,19311.74,73.7,583553471
Poland,Oceania,Upper-Middle,2007,19335.88,73.6,605225152
Poland,Oceania,Upper-Middle,2007,20509.37,74.7,603754443
Poland,Oceania,Upper-Middle,2007,19481.63,73.7,582385997
Poland,Oceania,Upper-Middle,2007,20963.99,74.1,583712266
Poland,Oceania,Upper-Middle,2007,21470.15,73.5,621480255
Poland,Oceania,Upper-Middle,2007,19367.5,74.5,569300487
Poland,Oceania,Upper-Middle,2007,20753.21,74.4,612955087
Poland,Oceania,Upper-Middle,2007,20482.65,72.5,615205527
Poland,Oceania,Upper-Middle,2007,18498.11,75.2,603514917
Poland,Oceania,Upper-Middle,2007,21631.86,75.1,606470587
Poland,Oceania,Upper-Middle,2007,20481.52,72.2,582103618
Poland,Oceania,Upper-Middle,2007,20897.76,72.6,598998557
Poland,Oceania,Upper-Middle,2007,22384.16,72.9,574407902
Poland,Oceania,Upper-Middle,2007,16680.46,72.6,599591922
Poland,Oceania,Upper-Middle,2007,20046.15,75.1,614661360
Poland,Oceania,Upper-Middle,2007,19064.09,74.6,594975371
Poland,Oceania,Upper-Middle,2007,20976.75,74.2,612056781
Poland,Oceania,Upper-Middle,2007,21553.21,72.6,587437117
Poland,Oceania,Upper-Middle,2007,20244.42,74.2,616568492
Poland,Oceania,Upper-Middle,2007,21085.59,73.7,596931062
Poland,Oceania,Upper-Middle,2007,21370.38,72,578600811
Poland,Oceania,Upper-Middle,2007,21438.54,72.6,588139797
Poland,Oceania,Upper-Middle,2007,18247.12,70.2,584299132
Poland,Oceania,Upper-Middle,2007,21119.33,71.5,618896701
Poland,Oceania,Upper-Middle,2007,24094.39,72.5,565452638
Poland,Oceania,Upper-Middle,2007,19403.25,74,587368536
Poland,Oceania,Upper-Middle,2007,20165.34,74.1,584055460
Poland,Oceania,Upper-Middle,2007,22406.06,70.7,612289685
Poland,Oceania,Upper-Middle,2007,20006.54,74.5,613395810
Poland,Oceania,Upper-Middle,2007,20988.55,73.5,618480294
Poland,Oceania,Upper-Middle,2007,18991.83,74.2,618209867
Poland,Oceania,Upper-Middle,2007,20422.48,73.4,592689139
Poland,Oceania,Upper-Middle,2008,22260.33,73.9,617161885
Poland,Oceania,Upper-Middle,2008,20567.18,72.9,627801384
Poland,Oceania,Upper-Middle,2008,22510.39,72.9,613292649
Poland,Oceania,Upper-Middle,2008,18522.46,73.3,587668109
Poland,Oceania,Upper-Middle,2008,22173.09,71.9,591617030
Poland,Oceania,Upper-Middle,2008,20209.35,74.5,628980286
Poland,Oceania,Upper-Middle,2008,18994.22,75.2,604747264
Poland,Oceania,Upper-Middle,2008,21183.51,70.9,601146839
Poland,Oceania,Upper-Middle,2008,20348.63,75.4,626493730
Poland,Oceania,Upper-Middle,2008,20372.83,72.8,614402519
Poland,Oceania,Upper-Middle,2008,19348.5,73.9,618406465
Poland,Oceania,Upper-Middle,2008,22175.88,75.7,622143580
Poland,Oceania,Upper-Middle,2008,20059.1,74.7,602279284
Poland,Oceania,Upper-Middle,2008,19264.88,71.7,585942682
Poland,Oceania,Upper-Middle,2008,22979.99,73.6,598368833
Poland,Oceania,Upper-Middle,2008,20330.04,71.9,570847824
Poland,Oceania,Upper-Middle,2008,17755.53,72.4,586949019
Poland,Oceania,Upper-Middle,2008,21081.75,74.1,624503327
Poland,Oceania,Upper-Middle,2008,22916.62,70.1,626506218
Poland,Oceania,Upper-Middle,2008,20078.02,73.5,608297313
Poland,Oceania,Upper-Middle,2008,20152.7,72.8,578729508
Poland,Oceania,Upper-Middle,2008,19715.43,73.2,592059814
Poland,Oceania,Upper-Middle,2008,22456.48,72.5,606263534
Poland,Oceania,Upper-Middle,2008,20657.71,76,620761986
Poland,Oceania,Upper-Middle,2008,19108.41,71.5,575408735
Poland,Oceania,Upper-Middle,2008,20824.69,71.5,604878690
Poland,Oceania,Upper-Middle,2008,22471.86,73.4,583622532
Poland,Oceania,Upper-Middle,2008,21078.5,72,623149469
Poland,Oceania,Upper-Middle,2008,22171.01,74.3,584399840
Poland,Oceania,Upper-Middle,2008,21538.26,70.8,591656490
Poland,Oceania,Upper-Middle,2008,22836.86,74.3,606727787
Poland,Oceania,Upper-Middle,2008,18275.88,75.1,601400695
Poland,Oceania,Upper-Middle,2008,19060.44,72.8,592402552
Poland,Oceania,Upper-Middle,2008,19224.52,73.2,598906304
Poland,Oceania,Upper-Middle,2008,19618.52,73.9,601458700
Poland,Oceania,Upper-Middle,2008,18609.09,73,592245306
Poland,Oceania,Upper-Middle,2008,20336.4,76.2,605761874
Poland,Oceania,Upper-Middle,2008,23266.23,74.5,625496643
Poland,Oceania,Upper-Middle,2008,19302.16,74.1,596973177
Poland,Oceania,Upper-Middle,2008,20318.93,73.2,614254609
Poland,Oceania,Upper-Middle,2009,21963.38,73,607516479
Poland,Oceania,Upper-Middle,2009,22846.71,73.4,630408110
Poland,Oceania,Upper-Middle,2009,22262.81,73,612579593
Poland,Oceania,Upper-Middle,2009,18904.28,73.7,624498612
Poland,Oceania,Upper-Middle,2009,21841.53,74.4,592576736
Poland,Oceania,Upper-Middle,2009,21257.2,72.7,592114712
Poland,Oceania,Upper-Middle,2009,19387.01,72.2,588638120
Poland,Oceania,Upper-Middle,2009,21101.98,72,595169470
Poland,Oceania,Upper-Middle,2009,19123.95,76.2,578006095
Poland,Oceania,Upper-Middle,2009,21132.83,75.7,588578952
Poland,Oceania,Upper-Middle,2009,19467.19,74.1,608796410
Poland,Oceania,Upper-Middle,2009,23122.36,70.7,610626895
Poland,Oceania,Upper-Middle,2009,21494.45,73.2,594008181
Poland,Oceania,Upper-Middle,2009,23059.68,72.9,586845286
Poland,Oceania,Upper-Middle,2009,20516.61,73.4,634387870
Poland,Oceania,Upper-Middle,2009,21967.69,73.3,612374825
Poland,Oceania,Upper-Middle,2009,24126.66,71.7,610248375
Poland,Oceania,Upper-Middle,2009,18772.68,74.9,629504170
Poland,Oceania,Upper-Middle,2009,20664.14,74.9,595124282
Poland,Oceania,Upper-Middle,2009,20259.1,73.6,599691569
Poland,Oceania,Upper-Middle,2009,22905.93,72,634894904
Poland,Oceania,Upper-Middle,2009,21305.7,74.6,612958275
Poland,Oceania,Upper-Middle,2009,18747.67,73.7,624679015
Poland,Oceania,Upper-Middle,2009,22069.33,73.8,618120555
Poland,Oceania,Upper-Middle,2009,21432.12,72.2,585199259
Poland,Oceania,Upper-Middle,2009,20707.78,74.7,602362511
Poland,Oceania,Upper-Middle,2009,20737.05,74.4,603724746
Poland,Oceania,Upper-Middle,2009,20455.2,73.3,621012466
Poland,Oceania,Upper-Middle,2009,22156.35,70.9,589341172
Poland,Oceania,Upper-Middle,2009,20617.15,74.4,604949172
Poland,Oceania,Upper-Middle,2009,21268.21,74.3,606375721
Poland,Oceania,Upper-Middle,2009,22730.53,74.7,597381932
Poland,Oceania,Upper-Middle,2009,19278.66,74.7,595618312
Poland,Oceania,Upper-Middle,2009,22668.29,73.3,632176953
Poland,Oceania,Upper-Middle,2009,20055.88,74.4,618379212
Poland,Oceania,Upper-Middle,2009,20374.24,73.2,606793248
Poland,Oceania,Upper-Middle,2009,20937.45,74.6,614797216
Poland,Oceania,Upper-Middle,2009,22272.51,74.2,578377318
Poland,Oceania,Upper-Middle,2009,22751.08,73.7,593634493
Poland,Oceania,Upper-Middle,2009,21017.39,72.9,619216625
Poland,Oceania,Upper-Middle,2010,21895.61,74.2,639121257
Poland,Oceania,Upper-Middle,2010,24340.12,73.3,638401497
Poland,Oceania,Upper-Middle,2010,22129.5,75.1,636155377
Poland,Oceania,Upper-Middle,2010,22981.12,73.2,628957420
Poland,Oceania,Upper-Middle,2010,22649.01,71,642476407
Poland,Oceania,Upper-Middle,2010,19849.1,73.1,623663442
Poland,Oceania,Upper-Middle,2010,22740.1,73,631529754
Poland,Oceania,Upper-Middle,2010,23690.33,73.7,634436341
Poland,Oceania,Upper-Middle,2010,22683.4,74.6,632545009
Poland,Oceania,Upper-Middle,2010,21896.35,72.5,608951713
Poland,Oceania,Upper-Middle,2010,23708.22,73.9,608377782
Poland,Oceania,Upper-Middle,2010,22093.51,71.4,590977911
Poland,Oceania,Upper-Middle,2010,22024.05,75.1,642520032
Poland,Oceania,Upper-Middle,2010,22126.3,75.3,614526845
Poland,Oceania,Upper-Middle,2010,20780.52,73.8,585387664
Poland,Oceania,Upper-Middle,2010,23236.46,73.7,621894732
Poland,Oceania,Upper-Middle,2010,25281.15,74.5,601289157
Poland,Oceania,Upper-Middle,2010,23732.76,72.8,594875626
Poland,Oceania,Upper-Middle,2010,21929.14,72.2,627502226
Poland,Oceania,Upper-Middle,2010,20698.99,71.7,615758981
Poland,Oceania,Upper-Middle,2010,22234.77,74.8,634429740
Poland,Oceania,Upper-Middle,2010,23869.15,71.7,621957143
Poland,Oceania,Upper-Middle,2010,22460.87,72.7,585280291
Poland,Oceania,Upper-Middle,2010,20270.78,74.4,629991710
Poland,Oceania,Upper-Middle,2010,20279.34,75.4,604142993
Poland,Oceania,Upper-Middle,2010,20236.47,75.5,640277993
Poland,Oceania,Upper-Middle,2010,20057.24,72.7,628706106
Poland,Oceania,Upper-Middle,2010,22039.39,72.7,620286510
Poland,Oceania,Upper-Middle,2010,22206.38,73.6,607579677
Poland,Oceania,Upper-Middle,2010,23254.04,72.4,626277849
Poland,Oceania,Upper-Middle,2010,19911.95,73.4,620799523
Poland,Oceania,Upper-Middle,2010,20621.49,72.9,617495637
Poland,Oceania,Upper-Middle,2010,22723.18,74.8,604909854
Poland,Oceania,Upper-Middle,2010,22433.26,76.1,604252155
Poland,Oceania,Upper-Middle,2010,19012.98,73.2,638465552
Poland,Oceania,Upper-Middle,2010,22513.69,73.6,609238048
Poland,Oceania,Upper-Middle,2010,21070.53,74.6,641224328
Poland,Oceania,Upper-Middle,2010,22280.3,74.5,638415054
Poland,Oceania,Upper-Middle,2010,21299.59,73.5,586111146
Poland,Oceania,Upper-Middle,2010,22454.35,73.7,606220421
Poland,Oceania,Upper-Middle,2011,22389.25,72.6,626951720
Poland,Oceania,Upper-Middle,2011,22638.63,73.2,592022450
Poland,Oceania,Upper-Middle,2011,23327.4,73.5,647782600
Poland,Oceania,Upper-Middle,2011,23309.63,74.1,612346634
Poland,Oceania,Upper-Middle,2011,21479.73,74.2,607080088
Poland,Oceania,Upper-Middle,2011,18680.83,72.3,636352572
Poland,Oceania,Upper-Middle,2011,23041.25,73.6,631424342
Poland,Oceania,Upper-Middle,2011,20674.43,73.1,633375855
Poland,Oceania,Upper-Middle,2011,23561.88,75.8,642405456
Poland,Oceania,Upper-Middle,2011,19961.99,75.4,633883383
Poland,Oceania,Upper-Middle,2011,23219.96,72.2,590653060
Poland,Oceania,Upper-Middle,2011,21127.17,73.7,648001892
Poland,Oceania,Upper-Middle,2011,21633.57,72.9,604640635
Poland,Oceania,Upper-Middle,2011,21472.27,71.6,604729472
Poland,Oceania,Upper-Middle,2011,20201.37,73,648794214
Poland,Oceania,Upper-Middle,2011,20809.78,72.6,611259597
Poland,Oceania,Upper-Middle,2011,22779.63,74,624750011
Poland,Oceania,Upper-Middle,2011,22035.2,74.7,627257704
Poland,Oceania,Upper-Middle,2011,20090.56,71.3,647458079
Poland,Oceania,Upper-Middle,2011,22044.47,72.3,607387347
Poland,Oceania,Upper-Middle,2011,21931.42,75,635737269
Poland,Oceania,Upper-Middle,2011,23596.72,73.8,631807772
Poland,Oceania,Upper-Middle,2011,23648.06,73.4,593709573
Poland,Oceania,Upper-Middle,2011,22473.74,72.9,633612264
Poland,Oceania,Upper-Middle,2011,24818.84,75.1,604463255
Poland,Oceania,Upper-Middle,2011,20206.13,71.8,616424783
Poland,Oceania,Upper-Middle,2011,21726.74,73.5,636437138
Poland,Oceania,Upper-Middle,2011,20714.69,74.3,619039527
Poland,Oceania,Upper-Middle,2011,22334.33,74.1,644817317
Poland,Oceania,Upper-Middle,2011,24265.2,71.4,628533561
Poland,Oceania,Upper-Middle,2011,23264.4,71.7,610034174
Poland,Oceania,Upper-Middle,2011,23961.45,73.4,614142978
Poland,Oceania,Upper-Middle,2011,22024.85,73.5,621998653
Poland,Oceania,Upper-Middle,2011,23455.73,73.2,610540684
Poland,Oceania,Upper-Middle,2011,21136.85,73.7,605077782
Poland,Oceania,Upper-Middle,2011,21850.81,73.3,629106977
Poland,Oceania,Upper-Middle,2011,22035.46,73.8,604883295
Poland,Oceania,Upper-Middle,2011,21856.91,75,623179524
Poland,Oceania,Upper-Middle,2011,23012.15,73.9,605587957
Poland,Oceania,Upper-Middle,2011,23442.02,75.8,626689088
Poland,Oceania,Upper-Middle,2012,22128.59,74.5,647388545
Poland,Oceania,Upper-Middle,2012,23273.42,73.1,607525957
Poland,Oceania,Upper-Middle,2012,21571.68,74.3,638969506
Poland,Oceania,Upper-Middle,2012,24558.04,72.5,628820214
Poland,Oceania,Upper-Middle,2012,23088.18,72.1,604512593
Poland,Oceania,Upper-Middle,2012,24088.35,74,613349994
Poland,Oceania,Upper-Middle,2012,23774.24,72.5,651357546
Poland,Oceania,Upper-Middle,2012,22194.76,74.9,648954778
Poland,Oceania,Upper-Middle,2012,21432,73.1,638651767
